Exchange,Stock Symbol,Security ID,Min qty
NSE,708PN34 SG,27320,100
NSE,708PY26 SG,22025,100
NSE,708RJ30 SG,22035,100
NSE,708RJ34 SG,27314,100
NSE,708TML28 N0,757123,1
NSE,708TML28A N0,757125,1
NSE,708TN30 SG,29998,100
NSE,708TN34 SG,27321,100
NSE,708TS42 SG,6488,100
NSE,708TS49 SG,29298,100
NSE,708TS56 SG,757441,100
NSE,708TS57 SG,757442,100
NSE,708UP31 SG,2264,100
NSE,708UP32 SG,25829,100
NSE,708UP38 SG,27686,100
NSE,708WB41 SG,6361,100
NSE,709AP35 SG,30429,100
NSE,709AP39 SG,5968,100
NSE,709AS32 SG,8187,100
NSE,709GJ32 SG,8289,100
NSE,709GS2054 GS,24949,1
NSE,709GS2074 GS,27170,1
NSE,709HR29 SG,8569,100
NSE,709HR37 SG,27672,100
NSE,709HR40 SG,30441,100
NSE,709IRFC34 N0,27951,1
NSE,709KA30 SG,20313,100
NSE,709KA30A SG,27185,100
NSE,709KA35 SG,25827,100
NSE,709KL36 SG,4748,100
NSE,709KL52 SG,757557,100
NSE,709MP30 SG,21991,100
NSE,709PY34 SG,25832,100
NSE,709PY40 SG,757438,100
NSE,709RJ32 SG,8191,100
NSE,709RJ35 SG,25825,100
NSE,709RJ43 SG,757553,100
NSE,709RL39 N0,27057,1
NSE,709TN30 SG,8489,100
NSE,709TN30A SG,30069,100
NSE,709TN35 SG,29575,100
NSE,709TN35A SG,758584,100
NSE,709TN55 SG,757558,100
NSE,709TS34 SG,5343,100
NSE,709TS40 SG,5998,100
NSE,709TS58 SG,756790,100
NSE,709TS59 SG,756791,100
NSE,709TS60 SG,756792,100
NSE,709TS60A SG,757937,100
NSE,709TS61 SG,756793,100
NSE,709TS63 SG,757924,100
NSE,709UP30 SG,22096,100
NSE,709WB40 SG,472,100
NSE,70AP38 SG,3758,100
NSE,70AP38A SG,6563,100
NSE,70AP39 SG,318,100
NSE,70AP39A SG,5567,100
NSE,70AP39B SG,6564,100
NSE,70CG29 SG,25351,100
NSE,70GA31 SG,6483,100
NSE,70GA31A SG,7513,100
NSE,70JH33 SG,5983,100
NSE,70JK33 SG,7307,100
NSE,70KA30 SG,25700,100
NSE,70MH28 SG,21944,100
NSE,70MN31 SG,4885,100
NSE,70MN31A SG,6101,100
NSE,70MN31B SG,7530,100
NSE,70MP31 SG,5034,100
NSE,70MZ34 SG,5559,100
NSE,70NL31 SG,6103,100
NSE,70NL31A SG,7316,100
NSE,70OR30 SG,29518,100
NSE,70RJ31 SG,5036,100
NSE,70TN29 SG,30099,100
NSE,70TN31 SG,5336,100
NSE,70TN31A SG,758712,100
NSE,70TS36 SG,5568,100
NSE,70TS51 SG,2227,100
NSE,720LT35 N0,29233,1
NSE,720MH34 SG,25010,100
NSE,720ML30 SG,22010,100
NSE,720MZ30 SG,22015,100
NSE,720NHB31 N0,28493,1
NSE,GLAXO EQ,1153,1
NSE,GLENMARK EQ,7406,1
NSE,GLFL BE,8412,1
NSE,GLOBAL BE,1417,1
NSE,GLOBALE EQ,24932,1
NSE,GLOBALPET SM,17167,1500
NSE,GLOBALVECT EQ,13735,1
NSE,GLOBE EQ,393,1
NSE,GLOBECIVIL EQ,758572,1
NSE,GLOBUSSPR EQ,17424,1
NSE,GLOSTERLTD EQ,23590,1
NSE,GMBREW EQ,1168,1
NSE,GMDCLTD EQ,5204,1
NSE,720NHPC35 N0,29266,1
NSE,720RECL35 N0,29155,1
NSE,721AP31 SG,20575,100
NSE,721BR33 SG,25214,100
NSE,721GJ35 SG,30005,100
NSE,721KA32 SG,8012,100
NSE,721MH35 SG,24885,100
NSE,721MP34 SG,21977,100
NSE,721PY28 SG,22024,100
NSE,721RJ32 SG,8013,100
NSE,721TN32 SG,29999,100
NSE,721TN34 SG,24841,100
NSE,721TR29 SG,22139,100
NSE,721TS47 SG,758123,100
NSE,721TS48 SG,758195,100
NSE,722AP28 SG,22031,100
NSE,722AP30 SG,22030,100
NSE,722AP31 SG,22215,100
NSE,722AP31A SG,22032,100
NSE,710TS57 SG,757936,100
NSE,710UK30 SG,22164,100
NSE,710UP30 SG,22083,100
NSE,710UP32 SG,27154,100
NSE,711AP38 SG,25685,100
NSE,711AP38A SG,27316,100
NSE,711AP38B SG,29505,100
NSE,711AP39 SG,27323,100
NSE,711AR44 SG,28260,100
NSE,711AS30 SG,20100,100
NSE,711AS45 SG,29294,100
NSE,711BR33 SG,25353,100
NSE,ELGIRUBCO EQ,24924,1
NSE,ELGNZ SM,29595,1000
NSE,ELIN EQ,13423,1
NSE,ELLEN EQ,758563,1
NSE,EMAMILTD EQ,13517,1
NSE,EMAMIPAP EQ,10074,1
NSE,EMAMIREAL EQ,19277,1
NSE,EMAPARTNER SM,29229,1000
NSE,EMBASSY RR,9383,1
NSE,EMBDL EQ,14450,1
NSE,EMCURE EQ,24398,1
NSE,EMIL EQ,11530,1
NSE,EMKAY EQ,13421,1
NSE,EMKAYTOOLS ST,10254,150
NSE,GEECEE EQ,13658,1
NSE,GEEKAYWIRE EQ,17922,1
NSE,GEMAROMA EQ,759461,1
NSE,GENCON BE,2191,1
NSE,GENESYS EQ,10905,1
NSE,GENSOL BE,17012,1
NSE,GENUSPAPER EQ,6600,1
NSE,GENUSPOWER EQ,11905,1
NSE,GEOJITFSL EQ,11896,1
NSE,GESHIP EQ,13776,1
NSE,GFL26 N0,25624,1
NSE,GFL27 N1,23151,1
NSE,GFLLIMITED EQ,1289,1
NSE,GGBL SM,24439,300
NSE,FISTIP3MDP MF,18183,1
NSE,FISTIP3QDP MF,18196,1
NSE,FISTIP3WDP MF,18197,1
NSE,FISTIPD3GP MF,18198,1
NSE,FISTIPD3MD MF,18199,1
NSE,FISTIPD3QD MF,18200,1
NSE,FISTIPD3WD MF,18201,1
NSE,FISTIPIP3G MF,18388,1
NSE,FIVESTAR EQ,12032,1
NSE,FLAIR EQ,20372,1
NSE,FLEXITUFF EQ,25512,1
NSE,FLFL BZ,14868,1
NSE,FLUOROCHEM EQ,13750,1
NSE,FLYSBS SM,758208,600
NSE,EBGNG EQ,757862,1
NSE,ECAPINSURE EQ,29019,1
NSE,ECLERX EQ,15179,1
NSE,ECOSMOBLTY EQ,25060,1
NSE,EDELWEISS EQ,15119,1
NSE,EEPL SM,758346,1000
NSE,EFACTOR ST,19278,800
NSE,EFCIL EQ,758675,1
NSE,EFFWA ST,24438,400
NSE,EFORCE SM,20899,1200
NSE,EGOLD EQ,19933,1
NSE,EICHERMOT EQ,910,1
NSE,EIDPARRY EQ,916,1
NSE,DPABHUSHAN EQ,936,1
NSE,DPEL SM,24286,1500
NSE,DPSCLTD EQ,15419,1
NSE,DPWIRES EQ,16900,1
NSE,DRCSYSTEMS BE,2651,1
NSE,DREAMFOLKS BE,10862,1
NSE,DREDGECORP EQ,11271,1
NSE,DRL SM,18769,6000
NSE,DRONE SM,17372,500
NSE,DRREDDY EQ,881,1
NSE,DRSCARGO SM,23485,800
NSE,DRSDILIP SM,6686,800
NSE,DSSL EQ,25690,1
NSE,DTIL EQ,6227,1
NSE,DTL SM,24313,1200
NSE,EMMBI EQ,18142,1
NSE,EMMIL SM,23745,250
NSE,EMSLIMITED EQ,18593,1
NSE,EMUDHRA EQ,9756,1
NSE,EMULTIMQ EQ,25996,1
NSE,ENDURANCE EQ,18822,1
NSE,ENERGYDEV BE,15053,1
NSE,ENFUSE SM,23224,600
NSE,ENGINERSIN EQ,4907,1
NSE,ENIL EQ,13192,1
NSE,ENRIN EQ,756871,1
NSE,ENSER ST,23233,5000
NSE,ENTERO EQ,22717,1
NSE,ENVIRO SM,25412,1000
NSE,EPACK EQ,22463,1
NSE,EPIGRAL EQ,5382,1
NSE,EPL EQ,981,1
NSE,EQUAL200 EQ,30121,1
NSE,EQUAL50 EQ,757142,1
NSE,EQUAL50ADD EQ,6606,1
NSE,EQUIPPP BE,3553,1
NSE,EQUITASBNK EQ,913,1
NSE,ERIS EQ,21154,1
NSE,ESABINDIA EQ,955,1
NSE,ESAFSFB EQ,19878,1
NSE,ESCONET ST,22767,400
NSE,ESCORTS EQ,958,1
NSE,ESFL SM,17084,360
NSE,DELHIVERY EQ,9599,1
NSE,DELPHIFX BE,24395,1
NSE,DELTACORP EQ,15044,1
NSE,DELTAMAGNT BE,7909,1
NSE,DELTIC SM,29092,1000
NSE,DEN EQ,17722,1
NSE,DENEERS SM,15449,600
NSE,DENORA EQ,4279,1
NSE,DENTA EQ,29256,1
NSE,DENTALKART SM,16454,250
NSE,DESTINY ST,6092,1500
NSE,DEVIT EQ,8146,1
NSE,DEVYANI EQ,5373,1
NSE,DGCONTENT BE,10358,1
NSE,DIGIDRIVE EQ,21247,1
NSE,DIGIKORE SM,19138,200
NSE,DIGISPICE EQ,16683,1
NSE,DIGITIDE EQ,757515,1
NSE,DIGJAMLMTD BE,6136,1
NSE,DIL EQ,8657,1
NSE,DISHTV EQ,14537,1
NSE,DIVGIITTS EQ,14479,1
NSE,DIVINEHIRA SM,30259,1600
NSE,DIVISLAB EQ,10940,1
NSE,DIVOPPBEES EQ,2636,1
NSE,DIVYADHAN ST,25680,2000
NSE,DIXON EQ,21690,1
NSE,DJML EQ,12749,1
NSE,DATAPATTNS EQ,7358,1
NSE,DAVANGERE EQ,21794,1
NSE,DBCORP EQ,17881,1
NSE,DBEIL EQ,25892,1
NSE,DBL EQ,18086,1
NSE,DBOL EQ,10893,1
NSE,DBREALTY EQ,18124,1
NSE,DBSTOCKBRO EQ,31107,1
NSE,DCAL BE,21708,1
NSE,DCBBANK EQ,13725,1
NSE,DCCL SM,757107,2000
NSE,DCG SM,23520,1200
NSE,DCI EQ,11566,1
NSE,DCM EQ,805,1
NSE,DCMFINSERV BE,8704,1
NSE,FSL EQ,14304,1
NSE,FUSION EQ,11932,1
NSE,FUSIONPP E1,756833,1
NSE,G1NSETEST EQ,12842,1
NSE,GABRIEL EQ,1085,1
NSE,GAEL EQ,8828,1
NSE,GAIL EQ,4717,1
NSE,GAJANAND SM,25244,3000
NSE,GALAPREC EQ,25134,1
NSE,GALAXYSURF EQ,1315,1
NSE,GALLANTT EQ,13337,1
NSE,GANDHAR EQ,20303,1
NSE,GANDHITUBE EQ,14116,1
NSE,GANECOS EQ,6944,1
NSE,DUCOL SM,13766,800
NSE,DUCON EQ,28952,1
NSE,DUGLOBAL SM,5457,2500
NSE,DURLAX SM,24164,2000
NSE,DVL EQ,15214,1
NSE,DWARKESH EQ,11667,1
NSE,DYCL EQ,10417,1
NSE,DYNAMATECH EQ,4525,1
NSE,DYNAMIC SM,6079,500
NSE,DYNPRO EQ,21314,1
NSE,E2E EQ,8937,1
NSE,EASEMYTRIP EQ,2792,1
NSE,EBANKNIFTY EQ,25258,1
NSE,EBBETF0430 EQ,16253,1
NSE,EBBETF0431 EQ,22239,1
NSE,EBBETF0433 EQ,13139,1
NSE,711BR33A SG,25701,100
NSE,711BR33B SG,25883,100
NSE,711BR45 SG,29293,100
NSE,711CG30 SG,22157,100
NSE,711GJ31 SG,2721,100
NSE,711GJ33 SG,28815,100
NSE,711HP28 SG,20041,100
NSE,711HP30 SG,20040,100
NSE,711HP34 SG,27313,100
NSE,711JK55 SG,29001,100
NSE,711KA33 SG,29573,100
NSE,711KA35 SG,28220,100
NSE,711KA35A SG,29500,100
NSE,711MH29 SG,8935,100
NSE,711MH36 SG,25499,100
NSE,711MH38 SG,29061,100
NSE,711ML33 SG,28205,100
NSE,711MP30 SG,21963,100
NSE,711MZ30 SG,22020,100
NSE,711NTPC25A N8,10737,1
NSE,711OR37 SG,29504,100
NSE,711PFCL40 N0,27598,1
NSE,711PN44 SG,25833,100
NSE,711RJ34 SG,28211,100
NSE,711TN34 SG,27153,100
NSE,711TN34A SG,28825,100
NSE,711TN45 SG,29292,100
NSE,711TN55 SG,29072,100
NSE,711TS45 SG,25834,100
NSE,711TS47 SG,29297,100
NSE,711TS55 SG,29071,100
NSE,711UK30 SG,22169,100
NSE,711WB44 SG,757713,100
NSE,711WB47 SG,756789,100
NSE,7123TCHF27 N0,756823,1
NSE,712AP35 SG,5041,100
NSE,712AP37 SG,4789,100
NSE,712AS32 SG,7691,100
NSE,712AS32A SG,8295,100
NSE,712AS34 SG,27318,100
NSE,712BR33 SG,25493,100
NSE,712BR34 SG,28213,100
NSE,712BR37 SG,29282,100
NSE,712BR37A SG,29502,100
NSE,FMCGIETF EQ,5306,1
NSE,FMGOETZE EQ,1190,1
NSE,FMNL EQ,21017,1
NSE,FOCE SM,7385,100
NSE,FOCUS BE,6839,1
NSE,FONEBOX SM,22517,1000
NSE,FOODSIN BE,6691,1
NSE,FORCAS ST,24917,1600
NSE,FORCEMOT EQ,11573,1
NSE,FORGEAUTO ST,25667,1200
NSE,FORTIS EQ,14592,1
NSE,FOSECOIND EQ,1073,1
NSE,FRESHARA SM,25868,1200
NSE,FROG SM,11501,400
NSE,FSC BZ,14628,1
NSE,GHCL EQ,1127,1
NSE,GHCLTEXTIL EQ,16696,1
NSE,GICHSGFIN EQ,1139,1
NSE,GICL SM,18815,1500
NSE,GICRE EQ,277,1
NSE,GILLANDERS EQ,17839,1
NSE,GILLETTE EQ,1576,1
NSE,GILT5YBEES EQ,3172,1
NSE,GINNIFILA BE,9294,1
NSE,GIPCL EQ,1145,1
NSE,GIRIRAJ ST,2366,250
NSE,GKWLIMITED EQ,17357,1
NSE,GLAND EQ,1186,1
NSE,FALCONTECH ST,24153,1200
NSE,FAZE3Q EQ,12000,1
NSE,FCL EQ,6198,1
NSE,FCSSOFT EQ,11999,1
NSE,FDC EQ,4898,1
NSE,FEDERALBNK EQ,1023,1
NSE,FEDFINA EQ,20322,1
NSE,FEL BZ,13812,1
NSE,FELDVR BZ,30491,1
NSE,FELIX SM,573,500
NSE,FIBERWEB EQ,8159,1
NSE,FICRF3DP MF,18178,1
NSE,FICRF3GP MF,18179,1
NSE,FICRFD3DPD MF,18180,1
NSE,FICRFD3GPD MF,18181,1
NSE,CURAA BE,30191,1
NSE,CYBERMEDIA EQ,11842,1
NSE,CYBERTECH EQ,6051,1
NSE,CYIENT EQ,5748,1
NSE,CYIENTDLM EQ,17187,1
NSE,DABUR EQ,772,1
NSE,DALBHARAT EQ,8075,1
NSE,DALMIASUG EQ,781,1
NSE,DAMCAPITAL EQ,28662,1
NSE,DAMODARIND EQ,17541,1
NSE,DANGEE BE,1116,1
NSE,DANISH SM,25927,150
NSE,DATAMATICS EQ,11423,1
NSE,EVERESTIND EQ,993,1
NSE,EVIETF EQ,755881,1
NSE,EVINDIA EQ,24461,1
NSE,EXCEL BE,17380,1
NSE,EXCELINDUS EQ,11471,1
NSE,EXCELLENT SM,25324,1600
NSE,EXICOM EQ,22947,1
NSE,EXIDEIND EQ,676,1
NSE,EXPLEOSOL EQ,17486,1
NSE,EXXARO BE,5353,1
NSE,F13DG MF,14946,1
NSE,F13RG MF,14948,1
NSE,F13RP MF,14949,1
NSE,FACT EQ,1008,1
NSE,FAIRCHEMOR EQ,1614,1
NSE,EIEL EQ,27213,1
NSE,EIFFL BE,6042,1
NSE,EIHAHOTELS EQ,15399,1
NSE,EIHOTEL EQ,919,1
NSE,EIMCOELECO EQ,4040,1
NSE,EKC EQ,13091,1
NSE,ELDEHSG EQ,8953,1
NSE,ELECON EQ,13643,1
NSE,ELECTCAST EQ,928,1
NSE,ELECTCAST W1,18116,33340
NSE,ELECTHERM EQ,4469,1
NSE,ELGIEQUIP EQ,937,1
NSE,712EXIM30 N0,30489,1
NSE,712GA34 SG,25498,100
NSE,712GA34A SG,25885,100
NSE,712GA35 SG,25704,100
NSE,712GA36 SG,758408,100
NSE,712GJ32 SG,8324,100
NSE,712GJ35 SG,29237,100
NSE,712GJ37A SG,29694,100
NSE,712HP36 SG,28226,100
NSE,712HR36 SG,25501,100
NSE,712HR36A SG,25705,100
NSE,712HR37 SG,27117,100
NSE,712HR40 SG,20775,100
NSE,712HR41 SG,757651,100
NSE,712INBK34 N0,25931,1
NSE,712JK37 SG,8334,100
NSE,712KA33 SG,25767,100
NSE,712KA34 SG,7539,100
NSE,712KA36 SG,28233,100
NSE,712KA37 SG,8196,100
NSE,712KL35 SG,27315,100
NSE,885MFL28 NI,20751,1
NSE,885MFL29 NJ,22513,1
NSE,885MOFSL26 N0,23698,1
NSE,885NOM28 N2,23551,1
NSE,885SCL26 N9,18626,1
NSE,885TCAPS29 NC,21229,1
NSE,886REC34 NG,2953,1
NSE,8887HFL26 N0,25153,1
NSE,888ERFL28 N5,2252,1
NSE,888IHFL25F NC,20427,1
NSE,888IRFC29 NE,1999,1
NSE,888NHB29 N5,31969,1
NSE,888REC29 NF,2947,1
NSE,888SCL25 NG,19957,1
NSE,888SCL25B Y2,20972,1
NSE,1003SCFL31 Z4,23315,1
NSE,1003SCL30 BW,18874,1
NSE,1003SCL30A NV,20116,1
NSE,1003SCL31 ZQ,23967,1
NSE,1003SCL31A N1,25566,1
NSE,1003SCL31P N1,28929,1
NSE,1003SCL32 N1,30228,1
NSE,1003SFIL28 NX,15249,1
NSE,10157PCP27 N0,24549,1
NSE,1075SCFL34 Z6,23319,1
NSE,1075SCL33 YK,21042,1
NSE,1075SCL33A N2,18902,1
NSE,1075SCL33B NW,20118,1
NSE,1075SCL34 ZR,23970,1
NSE,1075SCL34C N1,25570,1
NSE,63MOONS EQ,11868,1
NSE,63PY26 SG,2372,100
NSE,63PY27 SG,7153,100
NSE,640NHPCL27 N0,758440,1
NSE,640TN32 SG,757398,100
NSE,641GA30 SG,21040,100
NSE,641TN30 SG,22103,100
NSE,642GA30 SG,852,100
NSE,642JK31 SG,756807,100
NSE,642JK31A SG,757426,100
NSE,642MN30 SG,21919,100
NSE,642PN30 SG,22298,100
NSE,642TN31 SG,756787,100
NSE,642UP30 SG,849,100
NSE,643AP30 SG,976,100
NSE,643AS26 SG,2733,100
NSE,865TCAPS27 N8,21197,1
NSE,865TVSH29 N0,24041,1
NSE,866IIFC34B N3,20056,1
NSE,866NTPC33 N3,31762,1
NSE,866SFIL23A NY,15251,1
NSE,875GFL27 N0,21615,1
NSE,875IHFL29 ND,7671,1
NSE,875IIFL26 NM,6200,1
NSE,875IIFL26A NQ,13845,1
NSE,875NHAI29 N6,192,1
NSE,875PCHFL26 N8,5151,1
NSE,875PCHFL31 N9,5155,1
NSE,875SCFL27 Y9,7765,1
NSE,875SCL23A YI,21028,1
NSE,875SCL27 YQ,9255,1
NSE,1015UCL27 NF,756000,1
NSE,1018GS2026 GS,6833,1
NSE,101NSETEST EQ,14772,1
NSE,1039UCL26 NE,755998,1
NSE,1040NFL26 NA,23119,1
NSE,1040UCL27B N1,25916,1
NSE,1048IIFL27 N6,22923,1
NSE,1050IIFL29 ND,24143,1
NSE,1050ISFL28 N5,20784,1
NSE,1050NFL26 N7,17349,1
NSE,1050SCFL31 Z2,23311,1
NSE,1050SCL30 NU,20111,1
NSE,1050SCL31 ZP,23964,1
NSE,1050SCL31A N1,25564,1
NSE,1050SCL31T N1,28928,1
NSE,875SCL27A N1,757419,1
NSE,875SFL27 ZF,17159,1
NSE,875TCAPS29 NB,21227,1
NSE,875TVSH30 N0,29245,1
NSE,876HUDCO28 ND,19968,1
NSE,878MFL27 NH,20749,1
NSE,878MUTF29 N0,25742,1
NSE,879NHPC28 N5,31486,1
NSE,879SCL26 NC,18632,1
NSE,87HFL26 N0,28979,1
NSE,87HFL27 N0,28977,1
NSE,87IHFL25 N0,25842,1
NSE,87LTF27 NH,20691,1
NSE,87SCL25 ZV,13477,1
NSE,87SCL27 Z6,11356,1
NSE,875CIFL32 N0,755879,1
NSE,902SCL26I AW,17521,1
NSE,902SCL27 YU,23295,1
NSE,902SCL27A ZI,23946,1
NSE,902SCL27C N1,25550,1
NSE,902SCL27Q N1,28920,1
NSE,902SCL28 N1,30238,1
NSE,902SCL30 NE,757470,1
NSE,903MFL29 NN,23665,1
NSE,903SFL28 YI,498,1
NSE,905CIFL32 N0,30047,1
NSE,905LTF27 NF,20687,1
NSE,905PEL26 N1,19828,1
NSE,835TPL27 N0,24556,1
NSE,83645TFS27 N1,21767,1
NSE,898LTF29 N7,20655,1
NSE,89IHFL29 N1,28869,1
NSE,89SCL24A ZM,11857,1
NSE,8ABCL26 N2,755941,1
NSE,8ABHF34 N4,22635,1
NSE,8AR30 SG,20963,100
NSE,8AS30 SG,21048,100
NSE,8HR30 SG,21031,100
NSE,8IHFL27 N0,758163,1
NSE,8MN30 SG,21923,100
NSE,900CIFL35 N0,29249,1
NSE,901HUDCO34 NE,19970,1
NSE,901NHB34 N6,31970,1
NSE,902MFL27 NO,23768,1
NSE,902SCL2030 NG,757472,1
NSE,902SCL26 N8,19763,1
NSE,902SCL26A NM,20065,1
NSE,905SC24B Z9,11368,1
NSE,905SCL25 ZT,13460,1
NSE,905SCL27 Z4,11342,1
NSE,909MFL29 NP,23988,1
NSE,910CIFL31 N0,24682,1
NSE,910HFL35 N0,757487,1
NSE,910TCAP28 NA,21225,1
NSE,910TIAPL26 N0,30494,1
NSE,912PEL27 N0,756840,1
NSE,915AEL28 NC,757872,1
NSE,915PFL27 N0,756954,1
NSE,915SCL26 NE,18636,1
NSE,915SCL27 Z7,11361,1
NSE,915SCL27A ZL,11854,1
NSE,916SCL25 ZW,13482,1
NSE,918IHFL28 N0,29531,1
NSE,919PEL28 N0,756836,1
NSE,91D021025 TB,757745,100
NSE,91D061125 TB,758205,100
NSE,91D091025 TB,757657,100
NSE,91D110925 TB,757446,100
NSE,91D131125 TB,758412,100
NSE,91D161025 TB,757907,100
NSE,91D180925 TB,756799,100
NSE,91D201125 TB,758587,100
NSE,91D231025 TB,757716,100
NSE,91D250925 TB,757562,100
NSE,91D281125 TB,758729,100
NSE,91D301025 TB,757975,100
NSE,935TSIIC33 N0,27526,1
NSE,939SCL27 ZZ,13492,1
NSE,93HFL34 N0,28975,1
NSE,93MOFSL34 N6,23710,1
NSE,93SCFL25 Z1,11335,1
NSE,93SCL24A ZN,11861,1
NSE,93SCL25 ZH,11835,1
NSE,940CAGL27 NB,18480,1
NSE,940SCL26 N6,19758,1
NSE,940SCL26A NK,20045,1
NSE,940SCL26B Y6,20986,1
NSE,940SCL26C AU,17508,1
NSE,940SCL27 YS,23291,1
NSE,940SCL27A N1,25546,1
NSE,940SCL28 N1,30208,1
NSE,712LTFL27 N0,757970,1
NSE,687BR30 SG,5970,100
NSE,687BR30A SG,6877,100
NSE,687GJ28 SG,30080,100
NSE,687GJ28A SG,30413,100
NSE,687HR31 SG,5536,100
NSE,687JH31 SG,5676,100
NSE,687KA31 SG,6887,100
NSE,687MH30 SG,448,100
NSE,687MH33 SG,3379,100
NSE,687MH33A SG,3574,100
NSE,687MN31 SG,5691,100
NSE,687REC30 N0,756722,1
NSE,687RJ25 SG,22067,100
NSE,687RJ31 SG,5561,100
NSE,687SK31 SG,6991,100
NSE,687TN28 SG,30414,100
NSE,687TS47 SG,755856,100
NSE,687TS55 SG,755857,100
NSE,687UP31 SG,5695,100
NSE,688AP34 SG,21138,100
NSE,688AP34A SG,757934,100
NSE,688AP35 SG,21054,100
NSE,688AP40 SG,756912,100
NSE,688BR35 SG,757627,100
NSE,688GA31 SG,5557,100
NSE,688GJ31 SG,4893,100
NSE,688KA31 SG,5986,100
NSE,688KA32 SG,7047,100
NSE,688MH33 SG,3522,100
NSE,688ML35 SG,756907,100
NSE,688MN31 SG,2078,100
NSE,920SCL32 NK,757476,1
NSE,921ISFL25 N0,20762,1
NSE,923GS2043 GS,7087,1
NSE,925AEL26 N1,25277,1
NSE,925BCIL28 N0,22962,1
NSE,925BCIPL28 N1,22964,1
NSE,925CAGL26 N9,18471,1
NSE,925ERFL28 N6,2254,1
NSE,925IHFL25E N8,17940,1
NSE,925IHFL29 N1,28872,1
NSE,925IHFL31 N1,28876,1
NSE,925IIFL32 N0,757571,1
NSE,925PFL30 N0,756952,1
NSE,925SCFL27 YA,7769,1
NSE,925SCL2028 N8,757464,1
NSE,930APMD30 N0,757184,1
NSE,930APMD31 N0,757186,1
NSE,930APMD32 N0,757170,1
NSE,930APMD33 N0,757172,1
NSE,930APMD34 N0,757174,1
NSE,930APMD35 N0,757176,1
NSE,930IIFL27 NX,756141,1
NSE,930IIFL35 N0,757573,1
NSE,930PCHFL27 N0,29037,1
NSE,930PEL29 N0,755877,1
NSE,930PFL27A N0,756838,1
NSE,930SCL35 NN,757498,1
NSE,930SFL28 YP,6149,1
NSE,931SFIL26A NA,4926,1
NSE,931SFL26 Z5,12919,1
NSE,688MP41 SG,757389,100
NSE,688PN45 SG,756914,100
NSE,688PN45A SG,757116,100
NSE,688PN46 SG,756915,100
NSE,688PY31 SG,22026,100
NSE,688RJ46 SG,2089,100
NSE,688UK30 SG,22168,100
NSE,688UP31 SG,2080,100
NSE,688UP31A SG,4757,100
NSE,688WB40 SG,1015,100
NSE,689AP35 SG,2086,100
NSE,689BR28 SG,2065,100
NSE,689GA30 SG,303,100
NSE,689GA31 SG,4750,100
NSE,689GA31A SG,5972,100
NSE,676GS2061 GS,2317,1
NSE,676JK31 SG,756908,100
NSE,676MH37 SG,756062,100
NSE,676MP33 SG,95,100
NSE,676MP40 SG,1012,100
NSE,676PN40 SG,877,100
NSE,676RJ31 SG,3641,100
NSE,676TN31 SG,5742,100
NSE,677AP31 SG,758201,100
NSE,677AP38 SG,876,100
NSE,677AP40 SG,22422,100
NSE,677AS40 SG,757113,100
NSE,689GA35 SG,757912,100
NSE,689GJ31 SG,5977,100
NSE,689KA33 SG,7159,100
NSE,689KL51 SG,757040,100
NSE,689MH31 SG,4881,100
NSE,689MH32 SG,4760,100
NSE,689MP35 SG,21983,100
NSE,684KL47 SG,756815,100
NSE,684MH32 SG,3520,100
NSE,684MZ34 SG,1090,100
NSE,684PN31 SG,5883,100
NSE,684RJ30 SG,22068,100
NSE,684RJ31 SG,3713,100
NSE,684RJ31A SG,4571,100
NSE,684RJ31B SG,6990,100
NSE,684TN29 SG,758711,100
NSE,677BR28 SG,5227,100
NSE,677HR39 SG,757112,100
NSE,677KA33 SG,22421,100
NSE,677KA34 SG,35,100
NSE,677KL37 SG,757386,100
NSE,677MH37 SG,756093,100
NSE,677MH38 SG,756095,100
NSE,677MP37 SG,756864,100
NSE,677MP39 SG,756865,100
NSE,677PN43 SG,756099,100
NSE,677RJ31 SG,3511,100
NSE,677RJ31A SG,5743,100
NSE,677TCL28 N0,759101,1
NSE,677TN31 SG,3364,100
NSE,677TN40 SG,757114,100
NSE,677WB40 SG,42,100
NSE,932AEL27 N3,25283,1
NSE,935AKCF27 N0,23722,1
NSE,935IIFL28 NZ,756143,1
NSE,935LTF29 N5,20643,1
NSE,935MOFSL29 N5,23708,1
NSE,935PEL26 N4,22915,1
NSE,935PEL33 N3,19861,1
NSE,935SCL28 NV,5861,1
NSE,935TSI27 N0,27537,1
NSE,935TSI29 N0,27408,1
NSE,935TSI30 N0,27448,1
NSE,935TSI31 N0,27553,1
NSE,935TSI32 N0,27431,1
NSE,935TSI34 N0,27441,1
NSE,935TSIIC28 N0,27421,1
NSE,96SFIL24A NB,4930,1
NSE,970CAGL28 ND,18487,1
NSE,970ISF28 N0,29276,1
NSE,971SCL28 AN,14718,1
NSE,971SCL28A NT,20106,1
NSE,971SCL28B YD,21019,1
NSE,971SCL28C BU,18861,1
NSE,971SCL28I BC,17564,1
NSE,971SCL29 Z0,23307,1
NSE,971SCL29A ZN,23958,1
NSE,971SCL29B N1,25562,1
NSE,971SCL29T N1,28927,1
NSE,971SCL30 N1,30230,1
NSE,971SCL30A N1,30224,1
NSE,975IIFL28 Y0,756144,1
NSE,975ISF28 N0,757890,1
NSE,975ISF35 N0,758708,1
NSE,975SCL27 Z9,23465,1
NSE,975SCL28 NT,5857,1
